time_s,project,scenario,base_hash,object_type,object_id,signal,value,unit,stage,iter,note
9.0,3S2T,application,hash,Train,Train1,V_V,0.0,V,NET,9,
9.0,3S2T,application,hash,Train,Train2,P_net_W,0.0,W,NET,9,
9.0,3S2T,application,hash,Train,Train1,P_net_W,800000.0,W,NET,9,
9.0,3S2T,application,hash,Train,Train1,V_V,0.0,V,NET,9,
9.0,3S2T,application,hash,Train,Train2,V_V,0.0,V,NET,9,
9.0,3S2T,application,hash,Train,Train2,P_brk_req_W,-0.0,W,NET,9,
9.0,3S2T,application,hash,Train,Train2,P_brk_net_W,-0.0,W,NET,9,
9.0,3S2T,application,hash,Train,Train2,P_brk_res_W,-0.0,W,NET,9,
9.0,3S2T,application,hash,Train,Train1,P_brk_req_W,-0.0,W,NET,9,
9.0,3S2T,application,hash,Train,Train1,P_brk_net_W,-0.0,W,NET,9,
9.0,3S2T,application,hash,Train,Train1,P_brk_res_W,-0.0,W,NET,9,
-41.0,3S2T,application,hash,Train,Train2,pos_node_abs_m,0.0,m,GMA-abs,,
-41.0,3S2T,application,hash,Train,Train2,pos_node_m,0.0,m,GMA-pos,,
9.0,3S2T,application,hash,Train,Train1,pos_node_abs_m,140.0,m,GMA-abs,,
9.0,3S2T,application,hash,Train,Train1,pos_node_m,140.0,m,GMA-pos,,
